ID,Estado_de_la_desaparicion,Clasificacion_de_la_desaparicion,Fecha_de_la_desaparicion,Edad,Sexo,Pais,Ancestro,Estado_civil,Escolaridad,Pertenencia_grupal,Pais_de_desaparicion,Municio,Departamento,Contexto
182955,Aparecio Vivo,Sin Información,2023-11-16T00:00:00.000,49,Hombre,Colombia,Mestizo,Casado (a),Educación básica primaria,Ninguno,Colombia,Cali,Valle Del Cauca,Desaparición
182956,Aparecio Vivo,Sin Información,2023-11-18T00:00:00.000,16,Mujer,Colombia,Mestizo,Soltero (a),Educación básica secundaria o secundaria baja,Ninguno,Colombia,Bogotá D.C.,Bogotá D.C.,Desaparición
182957,Desaparecido,Sin Información,2023-11-17T00:00:00.000,31,Hombre,Colombia,Mestizo,Soltero (a),Educación básica secundaria o secundaria baja,Ninguno,Colombia,Bogotá D.C.,Bogotá D.C.,Desaparición
182958,Aparecio Vivo,Sin Información,2023-11-15T00:00:00.000,26,Hombre,Colombia,Mestizo,Soltero (a),Educación básica primaria,Ninguno,Colombia,Bogotá D.C.,Bogotá D.C.,Desaparición
182960,Desaparecido,Sin Información,2023-11-19T00:00:00.000,57,Mujer,Colombia,Sin Información,Sin Información,Sin información,Ninguno,Colombia,Tunja,Boyacá,Desaparición
182961,Desaparecido,Sin Información,2023-10-21T00:00:00.000,9,Hombre,Venezuela,Mestizo,Sin Información,Educación inicial y educación preescolar,Sin información,Colombia,San Andrés,San Andres Y Providencia,Desaparición
182962,Aparecio Vivo,Sin Información,2023-11-20T00:00:00.000,11,Mujer,Colombia,Mestizo,Soltero (a),Educación básica primaria,Ninguno,Colombia,Bogotá D.C.,Bogotá D.C.,Desaparición
182963,Desaparecido,Sin Información,2023-10-21T00:00:00.000,37,Mujer,Venezuela,Mestizo,Casado (a),Educación técnica profesional y tecnológica,Sin información,Colombia,San Andrés,San Andres Y Providencia,Desaparición
182965,Desaparecido,Sin Información,2023-10-21T00:00:00.000,Menor de 1 año,Hombre,Colombia,Sin Información,No Aplica,Sin escolaridad,Sin información,Colombia,San Andrés,San Andres Y Providencia,Desaparición
182966,Desaparecido,Sin Información,2023-10-21T00:00:00.000,13,Hombre,Venezuela,Sin Información,Sin Información,Educación básica primaria,Sin información,Colombia,San Andrés,San Andres Y Providencia,Desaparición
182968,Desaparecido,Sin Información,2023-10-21T00:00:00.000,40,Hombre,Venezuela,Sin Información,Soltero (a),Sin información,Sin información,Colombia,San Andrés,San Andres Y Providencia,Desaparición
182969,Desaparecido,Sin Información,2023-10-21T00:00:00.000,33,Mujer,Venezuela,Sin Información,Soltero (a),Sin información,Sin información,Colombia,San Andrés,San Andres Y Providencia,Desaparición
182971,Desaparecido,Sin Información,2023-10-21T00:00:00.000,7,Hombre,Venezuela,Sin Información,No Aplica,Sin información,Sin información,Colombia,San Andrés,San Andres Y Providencia,Desaparición
182972,Desaparecido,Sin Información,2023-11-20T00:00:00.000,19,Mujer,Colombia,Sin Información,Sin Información,Sin información,Sin información,Colombia,Bogotá D.C.,Bogotá D.C.,Desaparición
182973,Desaparecido,Sin Información,2023-10-21T00:00:00.000,5,Hombre,Colombia,Sin Información,No Aplica,Sin información,Sin información,Colombia,San Andrés,San Andres Y Providencia,Desaparición
182974,Desaparecido,Sin Información,2023-10-21T00:00:00.000,38,Hombre,Colombia,Sin Información,Sin Información,Sin información,Sin información,Colombia,San Andrés,San Andres Y Providencia,Desaparición
182975,Desaparecido,Sin Información,2023-10-21T00:00:00.000,30,Hombre,Colombia,Sin Información,Casado (a),Sin información,Sin información,Colombia,San Andrés,San Andres Y Providencia,Desaparición
182976,Desaparecido,Sin Información,2023-10-21T00:00:00.000,56,Mujer,Venezuela,Sin Información,Soltero (a),Sin información,Sin información,Colombia,San Andrés,San Andres Y Providencia,Desaparición
182977,Desaparecido,Sin Información,2023-10-21T00:00:00.000,42,Hombre,Venezuela,Sin Información,Casado (a),Sin información,Sin información,Colombia,San Andrés,San Andres Y Providencia,Desaparición
182978,Desaparecido,Sin Información,2023-10-21T00:00:00.000,40,Mujer,Venezuela,Sin Información,Soltero (a),Sin información,Sin información,Colombia,San Andrés,San Andres Y Providencia,Desaparición
182979,Desaparecido,Sin Información,2023-10-21T00:00:00.000,17,Hombre,Venezuela,Sin Información,Soltero (a),Sin información,Sin información,Colombia,San Andrés,San Andres Y Providencia,Desaparición
182980,Desaparecido,Sin Información,2023-10-21T00:00:00.000,11,Hombre,Venezuela,Sin Información,Sin Información,Sin información,Sin información,Colombia,San Andrés,San Andres Y Providencia,Desaparición
182981,Desaparecido,Sin Información,2023-10-21T00:00:00.000,68,Mujer,Venezuela,Sin Información,Casado (a),Sin información,Sin información,Colombia,San Andrés,San Andres Y Providencia,Desaparición
182982,Desaparecido,Sin Información,2023-10-21T00:00:00.000,34,Hombre,Venezuela,Sin Información,Casado (a),Sin información,Sin información,Colombia,San Andrés,San Andres Y Providencia,Desaparición
182983,Desaparecido,Sin Información,2023-10-21T00:00:00.000,32,Mujer,Venezuela,Sin Información,Casado (a),Sin información,Sin información,Colombia,San Andrés,San Andres Y Providencia,Desaparición
182984,Desaparecido,Sin Información,2023-10-21T00:00:00.000,10,Hombre,Venezuela,Sin Información,Sin Información,Sin información,Sin información,Colombia,San Andrés,San Andres Y Providencia,Desaparición
182985,Desaparecido,Sin Información,2023-10-21T00:00:00.000,25,Mujer,Venezuela,Sin Información,Sin Información,Sin información,Sin información,Colombia,San Andrés,San Andres Y Providencia,Desaparición
182986,Desaparecido,Sin Información,2023-10-21T00:00:00.000,4,Hombre,Colombia,Sin Información,No Aplica,Sin información,Sin información,Colombia,San Andrés,San Andres Y Providencia,Desaparición
182987,Desaparecido,Sin Información,2023-10-21T00:00:00.000,30,Hombre,Venezuela,Sin Información,Casado (a),Sin información,Sin información,Colombia,San Andrés,San Andres Y Providencia,Desaparición
182988,Desaparecido,Sin Información,2023-10-21T00:00:00.000,41,Hombre,Venezuela,Sin Información,Casado (a),Sin información,Sin información,Colombia,San Andrés,San Andres Y Providencia,Desaparición
182989,Desaparecido,Sin Información,2023-10-21T00:00:00.000,27,Mujer,Venezuela,Sin Información,Casado (a),Sin información,Sin información,Colombia,San Andrés,San Andres Y Providencia,Desaparición
182990,Desaparecido,Sin Información,2023-10-21T00:00:00.000,7,Mujer,Venezuela,Sin Información,No Aplica,Sin información,Sin información,Colombia,San Andrés,San Andres Y Providencia,Desaparición
182991,Desaparecido,Sin Información,2023-10-21T00:00:00.000,29,Mujer,Venezuela,Sin Información,Soltero (a),Sin información,Sin información,Colombia,San Andrés,San Andres Y Providencia,Desaparición
182992,Desaparecido,Sin Información,2023-10-21T00:00:00.000,28,Hombre,Venezuela,Sin Información,Unión Libre,Sin información,Sin información,Colombia,San Andrés,San Andres Y Providencia,Desaparición
182993,Desaparecido,Sin Información,2023-10-21T00:00:00.000,39,Mujer,Venezuela,Sin Información,"Separado(a),Divorciado(a)",Educación media o secundaria alta,Sin información,Colombia,San Andrés,San Andres Y Providencia,Desaparición
182994,Desaparecido,Sin Información,2023-11-10T00:00:00.000,15,Mujer,Colombia,Sin Información,Sin Información,Educación básica primaria,Ninguno,Colombia,Zipacón,Cundinamarca,Desaparición
182995,Desaparecido,Sin Información,2023-11-14T00:00:00.000,22,Hombre,Colombia,Negro,Soltero (a),Educación inicial y educación preescolar,Grupos étnicos,Colombia,Quibdó,Chocó,Desaparición
182996,Aparecio Vivo,Sin Información,2023-11-19T00:00:00.000,30,Hombre,Colombia,Negro,Soltero (a),Educación media o secundaria alta,Ninguno,Colombia,Bello,Antioquia,Desaparición
182997,Aparecio Vivo,Sin Información,2023-11-20T00:00:00.000,13,Mujer,Colombia,Sin Información,Soltero (a),Educación inicial y educación preescolar,Sin información,Colombia,Medellín,Antioquia,Desaparición
182999,Desaparecido,Sin Información,2023-01-10T00:00:00.000,20,Hombre,Colombia,Mestizo,Soltero (a),Educación básica secundaria o secundaria baja,Ninguno,Colombia,San Lorenzo,Nariño,Desaparición
183000,Desaparecido,Sin Información,2023-11-18T00:00:00.000,15,Mujer,Colombia,Sin Información,Sin Información,Sin información,Ninguno,Colombia,Mosquera,Cundinamarca,Desaparición
183001,Desaparecido,Sin Información,2023-11-20T00:00:00.000,30,Hombre,Colombia,Mestizo,Unión Libre,Educación media o secundaria alta,Ninguno,Colombia,Bogotá D.C.,Bogotá D.C.,Desaparición
183002,Desaparecido,Sin Información,2023-10-21T00:00:00.000,45,Hombre,Colombia,Mestizo,Soltero (a),Educación básica primaria,Persona adicta a una droga natural o sintética,Colombia,Bogotá D.C.,Bogotá D.C.,Desaparición
183003,Desaparecido,Sin Información,2023-11-19T00:00:00.000,54,Hombre,Colombia,Mestizo,Viudo (a),Educación básica primaria,Ninguno,Colombia,Bogotá D.C.,Bogotá D.C.,Desaparición
183004,Aparecio Vivo,Sin Información,2023-11-15T00:00:00.000,15,Mujer,Colombia,Sin Información,Soltero (a),Educación básica primaria,Ninguno,Colombia,Cali,Valle Del Cauca,Desaparición
183005,Aparecio Vivo,Sin Información,2023-11-05T00:00:00.000,37,Hombre,Venezuela,Mestizo,Soltero (a),Educación básica primaria,Ninguno,Colombia,Bogotá D.C.,Bogotá D.C.,Desaparición
183007,Desaparecido,Sin Información,2023-06-06T00:00:00.000,30,Hombre,Venezuela,Mestizo,Unión Libre,Educación básica primaria,Persona adicta a una droga natural o sintética,Colombia,Bogotá D.C.,Bogotá D.C.,Desaparición
183008,Aparecio Vivo,Sin Información,2023-11-20T00:00:00.000,23,Hombre,Colombia,Sin Información,Soltero (a),Educación básica primaria,Sin información,Colombia,Envigado,Antioquia,Desaparición
183009,Aparecio Vivo,Sin Información,2023-11-08T00:00:00.000,27,Hombre,Colombia,Mestizo,Soltero (a),Educación media o secundaria alta,Comunidad LGBT,Colombia,Bogotá D.C.,Bogotá D.C.,Desaparición
183010,Desaparecido,Sin Información,2023-11-20T00:00:00.000,26,Hombre,Colombia,Sin Información,Soltero (a),Sin información,Ninguno,Colombia,Mosquera,Cundinamarca,Desaparición
183011,Desaparecido,Sin Información,2023-11-12T00:00:00.000,75,Hombre,Colombia,Mestizo,Casado (a),Sin información,Campesinos (as) y/o trabajadores (as) del campo,Colombia,Sucre,Santander,Desaparición
183012,Desaparecido,Sin Información,2023-10-22T00:00:00.000,45,Hombre,Colombia,Sin Información,Sin Información,Sin información,Persona adicta a una droga natural o sintética,Colombia,Palestina,Caldas,Desaparición
183013,Aparecio Vivo,Sin Información,2023-11-20T00:00:00.000,16,Mujer,Colombia,Mestizo,Soltero (a),Educación básica secundaria o secundaria baja,Ninguno,Colombia,Bogotá D.C.,Bogotá D.C.,Desaparición
183014,Desaparecido,Sin Información,2023-11-15T00:00:00.000,15,Mujer,Colombia,Sin Información,Sin Información,Educación básica primaria,Ninguno,Colombia,Soacha,Cundinamarca,Desaparición
183015,Desaparecido,Sin Información,2023-11-15T00:00:00.000,31,Hombre,Colombia,Sin Información,Soltero (a),Educación media o secundaria alta,Ninguno,Colombia,Cali,Valle Del Cauca,Desaparición
183017,Desaparecido,Sin Información,2023-11-20T00:00:00.000,22,Hombre,Colombia,Sin Información,Soltero (a),Educación media o secundaria alta,Ninguno,Colombia,Chinchiná,Caldas,Desaparición
183018,Aparecio Vivo,Sin Información,2023-11-14T00:00:00.000,82,Mujer,Colombia,Mestizo,Viudo (a),Educación básica secundaria o secundaria baja,Discapacitados (as),Colombia,Guaduas,Cundinamarca,Desaparición
183019,Aparecio Vivo,Sin Información,2023-11-21T00:00:00.000,40,Hombre,Colombia,Sin Información,Sin Información,Sin información,Ninguno,Colombia,Cota,Cundinamarca,Desaparición
183020,Aparecio Vivo,Sin Información,2023-11-18T00:00:00.000,41,Hombre,Colombia,Sin Información,Soltero (a),Educación media o secundaria alta,Persona adicta a una droga natural o sintética,Colombia,Cali,Valle Del Cauca,Desaparición
183021,Desaparecido,Sin Información,2023-11-18T00:00:00.000,18,Mujer,Colombia,Sin Información,Soltero (a),Educación media o secundaria alta,Ninguno,Colombia,Funza,Cundinamarca,Desaparición
183022,Aparecio Vivo,Sin Información,2023-11-18T00:00:00.000,7,Mujer,Colombia,Sin Información,No Aplica,Sin información,Otro,Colombia,Neiva,Huila,Desaparición
183023,Aparecio Muerto,Sin Información,2023-11-19T00:00:00.000,29,Hombre,Colombia,Mestizo,Soltero (a),Educación media o secundaria alta,Ninguno,Colombia,Santafé De Antioquia,Antioquia,Desaparición
183024,Aparecio Vivo,Sin Información,2023-11-22T00:00:00.000,83,Hombre,Colombia,Mestizo,Soltero (a),Educación básica primaria,Ninguno,Colombia,Pereira,Risaralda,Desaparición
183025,Aparecio Vivo,Sin Información,2023-11-19T00:00:00.000,13,Mujer,Colombia,Sin Información,Sin Información,Educación básica primaria,Ninguno,Colombia,Medellín,Antioquia,Desaparición
183028,Aparecio Vivo,Sin Información,2023-11-19T00:00:00.000,33,Hombre,Colombia,Sin Información,Soltero (a),Sin información,Sin información,Colombia,Itagui,Antioquia,Desaparición
183030,Desaparecido,Sin Información,2023-11-18T00:00:00.000,15,Mujer,Venezuela,Mestizo,Soltero (a),Educación básica primaria,Ninguno,Colombia,Bogotá D.C.,Bogotá D.C.,Desaparición
183032,Aparecio Vivo,Sin Información,2023-11-22T00:00:00.000,17,Hombre,Colombia,Sin Información,Soltero (a),Educación básica secundaria o secundaria baja,Sin información,Colombia,Bello,Antioquia,Desaparición
183036,Desaparecido,Sin Información,2023-11-16T00:00:00.000,18,Mujer,Colombia,Mestizo,Soltero (a),Educación básica secundaria o secundaria baja,Persona adicta a una droga natural o sintética,Colombia,Bogotá D.C.,Bogotá D.C.,Desaparición
183038,Desaparecido,Sin Información,2023-01-01T00:00:00.000,28,Hombre,Colombia,Sin Información,Sin Información,Sin información,Ninguno,Colombia,San Martín,Meta,Desaparición
183039,Aparecio Vivo,Sin Información,2023-11-22T00:00:00.000,24,Hombre,Colombia,Mestizo,Soltero (a),Educación media o secundaria alta,Persona adicta a una droga natural o sintética,Colombia,Bogotá D.C.,Bogotá D.C.,Desaparición
183040,Desaparecido,Sin Información,2023-11-20T00:00:00.000,19,Mujer,Colombia,Sin Información,Soltero (a),Educación media o secundaria alta,Ninguno,Colombia,Ibagué,Tolima,Desaparición
183041,Aparecio Vivo,Sin Información,2023-11-22T00:00:00.000,17,Mujer,Colombia,Mestizo,Soltero (a),Educación media o secundaria alta,Ninguno,Colombia,Pereira,Risaralda,Desaparición
183042,Desaparecido,Sin Información,2023-11-13T00:00:00.000,12,Mujer,Colombia,Sin Información,Soltero (a),Sin información,Sin información,Colombia,Los Patios,Norte De Santander,Desaparición
183043,Aparecio Vivo,Sin Información,2023-11-22T00:00:00.000,12,Mujer,Colombia,Sin Información,Sin Información,Educación inicial y educación preescolar,Sin información,Colombia,Medellín,Antioquia,Desaparición
183044,Desaparecido,Sin Información,2023-11-20T00:00:00.000,22,Hombre,Colombia,Mestizo,Soltero (a),Educación básica primaria,Persona adicta a una droga natural o sintética,Colombia,Bogotá D.C.,Bogotá D.C.,Desaparición
183045,Desaparecido,Sin Información,2023-11-20T00:00:00.000,14,Mujer,Colombia,Mestizo,Sin Información,Educación básica primaria,Ninguno,Colombia,Bogotá D.C.,Bogotá D.C.,Desaparición
183047,Desaparecido,Sin Información,2023-11-15T00:00:00.000,16,Mujer,Colombia,Mestizo,Soltero (a),Educación básica secundaria o secundaria baja,Ninguno,Colombia,Bogotá D.C.,Bogotá D.C.,Desaparición
183048,Aparecio Vivo,Sin Información,2023-11-21T00:00:00.000,43,Hombre,Colombia,Sin Información,Soltero (a),Educación media o secundaria alta,Personas bajo custodia,Colombia,Medellín,Antioquia,Desaparición
183049,Desaparecido,Sin Información,2023-11-19T00:00:00.000,26,Mujer,Colombia,Mestizo,Soltero (a),Educación media o secundaria alta,Ninguno,Colombia,Bogotá D.C.,Bogotá D.C.,Desaparición
183050,Aparecio Vivo,Sin Información,2023-11-15T00:00:00.000,24,Mujer,Colombia,Mestizo,Soltero (a),Educación técnica profesional y tecnológica,Ninguno,Colombia,Bogotá D.C.,Bogotá D.C.,Desaparición
183051,Desaparecido,Sin Información,2023-10-23T00:00:00.000,25,Mujer,Colombia,Mestizo,Unión Libre,Educación básica primaria,Ninguno,Perú,Desaparecidos en el extranjero,Desaparecidos en el extranjero,Desaparición
183052,Desaparecido,Sin Información,2023-11-20T00:00:00.000,16,Mujer,Colombia,Sin Información,Soltero (a),Educación básica secundaria o secundaria baja,Persona adicta a una droga natural o sintética,Colombia,Palmira,Valle Del Cauca,Desaparición
183053,Desaparecido,Sin Información,2023-11-20T00:00:00.000,28,Hombre,Colombia,Sin Información,Unión Libre,Educación técnica profesional y tecnológica,Sin información,Colombia,Villa Del Rosario,Norte De Santander,Desaparición
183054,Desaparecido,Sin Información,2023-11-22T00:00:00.000,12,Mujer,Venezuela,Mestizo,Soltero (a),Educación básica primaria,Ninguno,Colombia,Bogotá D.C.,Bogotá D.C.,Desaparición
183055,Desaparecido,Sin Información,2023-06-21T00:00:00.000,52,Hombre,Colombia,Sin Información,Soltero (a),Educación media o secundaria alta,Ninguno,Colombia,Guaduas,Cundinamarca,Desaparición
183056,Aparecio Vivo,Sin Información,2023-11-21T00:00:00.000,35,Hombre,Colombia,Mestizo,Unión Libre,Educación básica primaria,Ninguno,Colombia,Bogotá D.C.,Bogotá D.C.,Desaparición
183058,Desaparecido,Sin Información,2023-03-15T00:00:00.000,27,Mujer,Colombia,Sin Información,Unión Libre,Educación media o secundaria alta,Ninguno,Colombia,Somondoco,Boyacá,Desaparición
183059,Aparecio Vivo,Sin Información,2023-11-22T00:00:00.000,16,Mujer,Colombia,Mestizo,Soltero (a),Educación básica secundaria o secundaria baja,Ninguno,Colombia,Bogotá D.C.,Bogotá D.C.,Desaparición
183060,Aparecio Vivo,Sin Información,2023-11-21T00:00:00.000,11,Mujer,Colombia,Mestizo,Sin Información,Educación básica primaria,Ninguno,Colombia,Pereira,Risaralda,Desaparición
183064,Aparecio Vivo,Sin Información,2023-11-23T00:00:00.000,14,Hombre,Colombia,Mestizo,Sin Información,Educación básica primaria,Ninguno,Colombia,Bogotá D.C.,Bogotá D.C.,Desaparición
183065,Aparecio Vivo,Sin Información,2023-11-18T00:00:00.000,46,Hombre,Colombia,Mestizo,Soltero (a),Educación básica primaria,Persona adicta a una droga natural o sintética,Colombia,Medellín,Antioquia,Desaparición
